,X,Y,Por,Perm,AI
128,210.0,590.0,15.485005110004344,653.8777243651411,3781.4440281847474
129,110.0,850.0,14.500219563750122,536.248991865733,3856.8837826913305
130,540.0,149.0,10.206168449031074,375.0978812442252,4042.9724163105807
131,530.0,99.0,8.24706178903932,359.0215818355016,4489.84991389473
132,330.0,630.0,11.350391669552637,549.6476556110927,4454.413647757227
133,40.0,959.0,16.44091996828036,654.7063831724989,3904.241390738835
134,730.0,570.0,11.85976743829016,415.2867703122788,3953.9822663573245
135,480.0,979.0,12.11986026880885,389.3671584795325,3891.776214578958
136,410.0,990.0,8.136275385525611,348.9795324093277,4686.7081738161805
137,80.0,369.0,9.808863137651226,427.1334924871361,4231.305965834406
138,780.0,119.0,5.730688393462466,322.3170158083158,4580.93072839029
139,550.0,710.0,13.49868720142973,569.4736628043753,3928.2898124575017
140,830.0,810.0,10.09107219308423,387.2330065171364,4540.938057528294
141,190.0,10.0,8.626412710924505,326.0215129983949,4426.549048142561
142,970.0,290.0,9.785999037405674,365.03896029707755,4553.594503264317
143,550.0,390.0,12.158107482887843,385.841430747307,4298.522597881084
144,770.0,269.0,15.106517549271892,609.7637882532938,3872.9609524315674
145,230.0,970.0,15.83536902802626,508.0465790675374,3662.366161489252
146,210.0,830.0,14.030552153192058,555.59725114105,4009.163533592832
147,230.0,19.0,10.77142425584823,375.07151122128715,4697.235540313057
148,430.0,310.0,11.451233755830776,473.6036294675897,3878.4790824009706
149,370.0,939.0,9.13868231408605,346.54256444214167,4591.820614672307
150,340.0,309.0,9.899687550671407,392.9645650379341,4042.4424873446137
151,110.0,789.0,12.571323397967799,484.3049089097551,4152.974645017044
152,770.0,610.0,12.531785956620176,489.76601919101125,4176.238032969163
153,250.0,510.0,14.065120019983882,480.44560565018025,4048.137012788132
154,830.0,910.0,12.343079578563941,416.6624669210562,4109.163291750742
155,950.0,910.0,8.907372439376378,337.87986416331114,4713.546387145791
156,410.0,370.0,9.073229759283686,345.7204501202146,4088.2221901680114
157,420.0,109.0,18.7599721362712,765.0404134879229,3817.703893291286
158,390.0,450.0,10.192696561630159,371.43535144127105,4164.38560631958
159,750.0,370.0,7.782860094030066,321.1930618418998,4723.101558087523
160,290.0,790.0,12.738846052547817,553.3982713382759,3907.994960638448
161,190.0,850.0,13.294130096254309,502.5162176180078,3934.387321823561
162,130.0,289.0,8.117844463231156,317.84419177372047,4503.053794232668
163,510.0,750.0,9.808679632957602,537.4117560426813,4285.801066728963
164,250.0,130.0,9.452778011723206,347.4276780286194,4551.294994177713
165,770.0,50.0,9.771931414408389,394.84019909400246,4113.966916510912
166,630.0,510.0,13.95675669261858,502.4578042940261,4137.573972789926
167,410.0,690.0,17.01451841017339,691.9917401650338,3734.905902245708
168,70.0,930.0,14.27638794591033,486.11661512899497,3901.16026540166
169,750.0,470.0,6.626829244370464,322.1967986746912,4429.169376363579
170,710.0,90.0,12.654192615361882,435.7229895109816,4083.1352481534113
171,180.0,869.0,13.031242980702899,520.5457638342064,4133.835083058045
172,610.0,350.0,9.732745468937855,351.45499159535285,4368.172632289232
173,320.0,409.0,11.765896791439257,361.48888017900225,4185.432451421086
174,950.0,790.0,10.995776731822335,370.1839703554439,4021.698191507765
175,80.0,919.0,15.580040459534167,453.1314392650826,4004.6263160918547
176,10.0,230.0,13.422937580711293,524.065724176681,3748.142717454643
177,500.0,619.0,16.884454020958103,629.8825337510658,3804.813790096108
178,650.0,910.0,14.36105380061685,483.13640041701484,4075.2103204748423
179,550.0,490.0,14.489280879059313,515.6848649477676,3834.185451649749
180,570.0,570.0,15.390542771653717,681.0654151517854,3720.3548157058444
181,890.0,650.0,11.782698356923238,427.7864991667081,4210.437756482178
182,180.0,199.0,7.852114464686411,315.3667623809055,4926.129860624213
183,630.0,350.0,11.243800668983438,360.8023279358618,4394.331875735607
184,570.0,550.0,14.17470743663903,570.7484548497919,3657.8332540832403
185,270.0,939.0,13.278186008488909,491.40637540589995,3990.954231202749
186,590.0,549.0,15.92511138305365,507.5952656251955,3768.571658708149
187,50.0,790.0,18.683192365181448,693.4610934085362,3665.1185448540436
188,190.0,549.0,13.622889462871566,528.9306513128644,3960.9902502132195
189,500.0,139.0,10.30273944675236,450.3729126126307,4272.8682768937715
190,790.0,489.0,8.781209181853093,327.66251170579613,4274.767169732934
191,590.0,250.0,6.480961696241679,346.97224185875933,4585.397823946382
192,820.0,419.0,9.662410154739916,358.4747503377613,4109.449538224382
193,910.0,610.0,15.401463369712786,585.8138799532852,3807.2523975079207
194,210.0,319.0,8.9250184764784,370.7822779542031,4548.501676227517
195,270.0,849.0,15.870801617598618,546.6622609388918,3880.4455296120595
196,270.0,530.0,12.166655295315756,497.92212728705283,4184.593623250672
197,170.0,890.0,10.142803194963054,412.5983064535057,3982.877751562252
198,420.0,689.0,16.99126536355032,795.2971310953923,3817.2893139434696
199,370.0,189.0,8.123606514304093,338.2954705026704,4576.642694576145
200,550.0,510.0,13.504217904910691,510.3156791630379,3814.8766696390626
201,690.0,290.0,12.97986552886895,543.9888809662085,4023.0597615861852
202,520.0,979.0,16.801853511277336,696.5478353346894,3715.820635077593
203,90.0,290.0,10.042963340828265,336.7653085751101,4199.666049829901
204,270.0,550.0,15.0356583046234,615.3368376553377,3859.1891916710647
205,220.0,529.0,13.464886681822119,471.27385965539884,3898.5526345159324
206,590.0,870.0,14.109272433263317,586.0178909022968,3815.8388357625563
207,850.0,679.0,10.619936593140062,373.82506242775054,4185.268483707697
208,690.0,70.0,9.879157734691356,461.4357481282522,4427.028207847864
209,40.0,839.0,21.62673658626464,873.1601001314943,3564.0604541710554
210,550.0,790.0,10.851861478986903,428.64752993591554,4068.5842193281196
211,490.0,150.0,12.187828260054866,480.62318222498084,4112.490559409816
212,250.0,930.0,11.458844923021282,447.68600716292116,4171.4875845001325
213,410.0,390.0,7.77804561873935,330.6675783371733,4700.931997261064
214,690.0,39.0,16.14203694677525,600.9464979989448,3638.617973621131
215,240.0,379.0,10.469720993048975,360.79772772638614,4083.356347808556
216,990.0,710.0,9.834801811790031,408.9288734189781,4457.159552103593
217,650.0,390.0,10.87908424523333,375.9395404963016,4241.843958047182
218,230.0,539.0,14.667827819847732,566.5193921438007,3951.869555315886
219,270.0,390.0,10.899939667062478,390.19742188497594,4206.6448406566
220,430.0,769.0,13.368738591880673,496.9796475355538,4014.597515310335
221,510.0,329.0,11.74688494616945,406.57888615001383,3987.347153531208
222,690.0,529.0,7.176962963662624,345.5855963136972,4451.504188230008
223,990.0,830.0,13.395104922302325,544.6427433079398,3858.36120768867
224,920.0,679.0,6.905977596050705,326.5922114549414,4638.169704537858
225,550.0,839.0,12.95761379778983,462.63626507756766,4127.974283824096
226,690.0,230.0,11.318672043253692,423.13935332808376,4095.827999293273
227,550.0,970.0,15.685200442388918,570.7313082980552,3782.501982973069
228,70.0,710.0,12.322643710916473,470.59437928833086,4300.722611898487
229,80.0,959.0,12.506578742042532,440.17661086035554,4013.000888521539
230,810.0,929.0,12.717592952185239,475.21416708658927,4216.344807591277
231,650.0,930.0,14.68283368834045,559.4109464183032,4184.89441873895
232,490.0,50.0,11.87169059771339,433.23369375439046,4017.11149280616
233,30.0,550.0,9.0376522412944,677.7836713057773,4759.602028305863
234,230.0,650.0,12.849603826587742,531.9836960588008,4010.1577692464
235,280.0,399.0,14.437904804285742,461.80208034436583,3889.4470756410324
236,500.0,839.0,8.167076148826947,332.4536669540047,4209.070198065995
237,860.0,579.0,11.577007056975884,532.1575967226803,3941.1297251196643
238,340.0,969.0,9.50166984555117,344.75425725445797,4820.722914489913
239,310.0,770.0,13.699594620254087,471.99625632343106,3881.2223693451724
240,350.0,470.0,12.523879117830697,442.9093049550456,4114.236017566971
241,30.0,850.0,15.127500556606904,387.63449653640635,3992.114959119843
242,280.0,619.0,12.418262757467541,468.72129189446184,4096.514747957547
243,890.0,510.0,11.618891043449123,434.43620296911445,4063.0973275403458
244,550.0,730.0,13.809766481315972,443.5021798257475,3936.037860640715
245,700.0,39.0,17.014131557819276,584.4455425243386,3663.473920062861
246,610.0,890.0,15.939830230355188,584.0079179253884,3761.092782059877
247,980.0,859.0,14.165902699149449,552.8481604295199,3984.5005026578838
248,670.0,950.0,12.178128377727317,380.62536638817716,4251.9537672649785
249,810.0,970.0,20.130367532134546,669.0698288820736,3750.691803997907
250,290.0,870.0,14.869148845694532,627.5029817513407,3863.1907822685794
251,320.0,879.0,11.531156741560402,412.00366714681195,4126.48450731674
252,590.0,850.0,13.188933937971257,531.8281693070044,4040.00904345138
253,530.0,19.0,8.115717500276899,337.098040017595,4424.487578413696
254,870.0,709.0,10.720120123293116,436.3805506013658,4019.6233617756548
255,630.0,590.0,12.861405869085194,461.53985685661024,3791.8278511378053
256,600.0,589.0,15.587357494992181,582.3004685638094,3775.094148984327
257,90.0,110.0,12.818638292632272,464.5463979426618,3737.973422008962
258,410.0,90.0,16.250868344882743,523.2030597564828,3872.559545859833
259,390.0,30.0,13.412577741341508,543.6048673798329,4050.349971520119
260,570.0,690.0,17.353798201445983,587.3229828943693,3778.656388036932
261,590.0,990.0,17.331481637549125,569.1495881946475,3718.30981362099
262,250.0,469.0,10.903985277176657,414.00919643550094,4231.275694797679
263,0.0,719.0,12.520793031593596,527.7459888298902,4205.274337574406
264,680.0,419.0,6.968525709796545,310.7489783180995,4824.827223480334
265,670.0,370.0,10.781752690520475,382.28324333260286,4152.173989979274
266,430.0,950.0,5.183110821172281,318.438207855788,4548.442136157886
267,50.0,939.0,15.483900325712188,618.9177798492532,3725.6588798593893
268,900.0,79.0,9.733208392231758,407.6541957789819,4724.169716620194
269,530.0,230.0,13.40947398528935,487.59522379907986,3926.385997859584
270,930.0,679.0,8.69915235850834,370.7047387062391,4831.044931207046
271,310.0,930.0,12.463388031032505,515.6935209784328,4116.403389891497
272,0.0,809.0,18.438650241925075,801.8396250340018,3655.1013347208486
273,360.0,249.0,14.154801050859914,484.1541879050404,4054.4628434526066
274,990.0,649.0,8.42077575636892,350.209569937058,4498.860983202723
275,630.0,69.0,6.570634112075456,304.3790489924182,4609.807701308526
276,950.0,230.0,9.420443543622024,336.84525113439435,4675.094665206295
277,270.0,359.0,8.084981648500186,369.11547226949057,4399.856609258431
278,190.0,729.0,10.305667022966762,370.7124273517195,4176.207614914771
279,400.0,899.0,13.179173264029535,386.63406495294635,4197.960623500377
280,50.0,170.0,13.271166231462864,615.4637395643942,3824.1704171065235
281,250.0,759.0,16.397922388428306,607.7664122196105,3885.4452849415316
282,110.0,299.0,8.603105632163114,311.92688344562373,4778.734633475526
283,870.0,170.0,14.302018422235061,490.68840860611306,3910.7964919404258
284,420.0,519.0,9.808315887458885,355.1549509148991,4225.327273519961
285,830.0,530.0,14.056808534221132,512.3056360802497,3940.1122937402356
286,230.0,550.0,12.308368136213588,577.8660134338154,3960.2731610985325
287,960.0,169.0,8.870190729343527,355.3492820985747,4541.248476195238
288,540.0,939.0,14.212153597811191,545.5645910396853,3913.9036753420687
289,490.0,59.0,10.359900060109824,340.1872633343342,4163.18866390385
290,750.0,10.0,14.164867674914495,426.3428423080016,3847.2768758909906
291,300.0,589.0,17.323704501721178,503.0449632461162,3818.469889327435
292,800.0,619.0,10.829582459905016,448.38783292776805,4176.398594217764
293,400.0,169.0,11.759245145821861,395.161245751917,4285.519104474972
294,660.0,959.0,12.757936233966984,409.6879522014567,4328.2976325498175
295,890.0,359.0,9.52806424783157,360.46972071751577,4293.718992733903
296,50.0,470.0,8.595159307567327,344.1139106640865,4234.417909929993
297,350.0,709.0,13.65927196330641,469.8052109423459,3783.0417124397245
298,250.0,219.0,8.041858558584053,327.31344066619187,4587.900056997407
299,160.0,899.0,12.847264197914717,468.83636432158727,4060.697762466939
300,620.0,309.0,8.942477073411922,390.0828210934883,4660.276302485573
301,70.0,70.0,13.317488007595223,635.8192813140865,3775.6245227723716
302,470.0,190.0,12.719031940573693,439.80011716957614,3915.008408867788
303,890.0,149.0,9.608882756824906,373.2158916378605,4399.421697037985
304,610.0,409.0,5.395772080358134,296.55953690097397,4316.326367854074
305,250.0,110.0,8.993023000735239,362.80148877027847,4497.50273546305
306,670.0,639.0,6.985065805178996,345.6350616347631,4648.933329215654
307,790.0,429.0,11.138785615721423,354.79363741695397,4333.206387826275
308,510.0,270.0,13.411428570379954,446.6828369739691,4274.2915273099115
309,710.0,970.0,10.296091236785285,435.1987941952001,4164.580735836904
310,10.0,470.0,13.778582916354736,422.93147849758344,3985.921353430272
311,710.0,590.0,9.89990699674577,345.9663293352878,4277.684950333392
312,870.0,390.0,10.846618688483513,374.05817118570553,3985.207854611116
313,160.0,989.0,14.117247725445747,442.19447344458894,3624.7496163240453
314,490.0,29.0,6.535316452899967,323.332524114029,4785.636604612535
315,240.0,709.0,13.773321705106552,500.5196052480075,3984.2648708891206
316,830.0,950.0,15.28204380686748,615.9347670441977,4113.837195495306
317,630.0,70.0,7.095371287540491,290.38274911609494,4748.388452407116
318,70.0,219.0,8.150453941637286,399.83715838725936,4289.101593866697
319,110.0,309.0,6.441564429765616,316.47800547440016,4708.538531239372
320,190.0,379.0,7.568222286735809,346.14520556359753,4451.2048647755655
321,970.0,829.0,12.627562191202655,488.64661203140383,3976.7291266790758
322,900.0,299.0,6.417066891386798,380.28536616239563,4561.47161731319
323,230.0,570.0,13.798614018003319,636.9979946989486,4078.0148134595916
324,10.0,830.0,17.94090933419762,740.6145540463717,3660.034481771066
325,750.0,270.0,12.686520898918502,528.5066733297012,4136.977605436938
326,280.0,139.0,9.534977511042724,353.66554577812116,4169.096545405126
327,50.0,330.0,10.011788105826819,441.8324077182512,4014.987624743249
328,570.0,19.0,15.435223419337,575.9214642926669,3893.2871736426396
329,290.0,590.0,13.059651450466319,623.5346947511309,4067.560041305706
330,570.0,429.0,11.119411240954504,402.4052412785506,4137.5696305813235
331,590.0,370.0,8.538205917079845,332.8492412714161,4384.083665093977
332,590.0,550.0,16.99825187381532,508.9308665753032,3632.988706152206
333,390.0,10.0,14.031832210313096,514.8557194516578,3927.806650992045
334,550.0,770.0,9.76084282863727,428.39025903559747,4024.051311429855
335,450.0,39.0,15.978089835779969,525.5094330972803,3863.639861435507
336,390.0,190.0,9.325571483785115,396.4722334093276,4560.349702108273
337,830.0,690.0,9.481867416693868,378.9786479902554,4043.220813624158
338,830.0,479.0,16.86657712403652,604.0341622758228,3901.1665471166
339,90.0,910.0,12.31110858469692,492.4181720085407,3919.987979942046
340,510.0,770.0,9.702617418198116,357.18680159609846,4139.311062298144
341,210.0,909.0,10.927749180815296,422.96261257674746,4011.9523131927413
342,0.0,369.0,14.09685165697882,505.6556970588529,3940.1550916470314
343,310.0,439.0,11.920447499947686,535.1628002361033,3967.0162534109704
344,870.0,630.0,9.241429277748576,412.76019611609996,4034.058363814822
345,730.0,670.0,13.743038753506982,535.2357869265859,3814.650534769653
346,30.0,709.0,10.51397182255769,402.4484280819561,4421.3421671138085
347,310.0,969.0,11.988180761291831,407.44512474592483,4092.5011139289318
348,620.0,319.0,9.822843166779688,406.8884105161741,4358.593841859128
349,490.0,530.0,13.574697230815666,516.7530110347986,3852.9685801347696
350,160.0,749.0,10.74077431547203,431.86708500359885,4028.262803977066
351,990.0,690.0,7.0075954301510155,383.2484863731842,4488.401990623311
352,280.0,939.0,11.77233125582816,422.2361203864142,4101.907924560799
353,890.0,590.0,11.92575901804102,472.58825854177815,3794.248552752637
354,930.0,310.0,10.745453460638757,482.2154559180564,3916.982913369682
355,240.0,479.0,12.857278990199706,460.36183135310796,3986.793525425819
356,870.0,30.0,11.598137069018701,379.61714132818145,4385.31241181165
357,570.0,9.0,18.911195362565355,682.7370166077061,3781.3700960902215
358,0.0,159.0,15.364457141791455,581.9550768739732,3810.0652484759203
359,90.0,29.0,11.246656284875996,458.5407174763853,3978.7472901846904
360,230.0,470.0,12.11880541938067,480.3626701208174,3871.664065917932
361,290.0,210.0,10.236406528396953,379.261860642946,4366.220254740999
362,410.0,30.0,13.591129618121817,470.30139171652536,3973.0668912974525
363,990.0,410.0,10.572897494702204,374.7069856404247,4111.98992796064
364,770.0,249.0,16.065850252063733,628.1616698793325,3764.6967367759275
365,290.0,650.0,12.743231317869672,619.8995141683187,3885.1364524213413
366,790.0,130.0,8.617123189969572,370.5330943800246,4439.006548540395
367,610.0,190.0,9.944212033268817,402.64454681890925,4201.446121784146
368,20.0,39.0,15.12816928124576,592.0032289060144,3890.798545357347
369,570.0,970.0,17.61834043659276,715.7807860527365,3759.4768580803598
370,130.0,189.0,9.92848307872551,395.53654773799894,4042.85219009187
371,990.0,470.0,10.818259201443192,400.8153828304983,4423.636222422991
372,710.0,279.0,11.340220763846746,396.28514845685316,4352.0951773686065
373,940.0,809.0,12.534786956924812,476.2146695311596,3893.213819139635
374,10.0,970.0,14.394702871310303,536.8351129294754,3711.2854306753493
375,670.0,170.0,12.385430425808217,490.9353042781693,4030.1505146809113
376,860.0,539.0,12.207968496512105,449.53297964169525,3936.651830262293
377,630.0,170.0,10.622684944186851,470.64091295077804,3999.6235614735
378,230.0,690.0,11.436144483136065,454.8773898876628,3906.017408269114
379,820.0,339.0,9.55396186207759,395.72833229743463,4089.035588814632
380,880.0,209.0,13.07208133368194,377.3242922142041,4159.073948608783
381,550.0,70.0,11.981036055370103,399.2536930058713,3994.966876852092
382,120.0,979.0,6.636050424568579,313.3877249605007,4297.9142797877585
383,160.0,479.0,9.671479773054052,348.7365378097179,4434.905850937497
384,990.0,970.0,9.455147259738549,362.6842037612554,4570.0510331028
385,390.0,890.0,12.661065171029584,398.04883745624176,4255.124794581535
386,770.0,569.0,8.107303160744571,342.63323954167,4611.0808951772015
387,890.0,270.0,14.262964447462899,540.0482713158705,3708.340935871527
388,310.0,730.0,15.285943798233012,508.83132935832975,3882.8204097438283
389,690.0,330.0,10.937451600180964,446.65359955018783,4013.947490975567
390,550.0,430.0,14.911999430922302,480.8307582709759,3823.1217383592584
391,650.0,450.0,13.633442467885978,439.49314058369936,4468.706500029303
392,630.0,810.0,9.857995158173356,331.36687569747266,4325.4468014134
393,970.0,670.0,12.129209394136293,416.93971567402366,4340.148215958054
394,790.0,919.0,10.402081216902895,425.69480795626407,4201.728438065986
395,120.0,389.0,8.25274628038309,337.0079024658696,4536.640749013649
396,920.0,759.0,8.838460763347973,373.6961965467676,4331.244327395396
397,330.0,90.0,11.12815248353065,434.18675578368527,3800.673500472469
398,240.0,429.0,10.697834355689697,383.2697636159465,4149.161612390778
399,640.0,509.0,12.035071846406648,483.99791828670214,4018.792402415187
400,450.0,999.0,11.744682281443001,377.52438182635035,4053.0846455516726
401,370.0,270.0,16.144233601255507,573.4740592822634,3790.354931075581
402,140.0,69.0,8.882844288095244,336.683033520096,4300.90310173512
403,240.0,89.0,8.828570343897782,363.0783280291591,4365.19244431084
404,640.0,239.0,10.45791972420356,414.8893944034334,4355.99799571509
405,50.0,610.0,6.588465037262926,320.8397647523871,4499.720880097138
406,130.0,930.0,7.22668606299213,341.9055687334544,4344.204834369082
